id,numero,rep,TypeVoie,NomVoieReste,code_postal,nom_commune,x,y,IdentifiantImmeuble,NumeroVoieImmeuble,ComplementNumeroVoieImmeuble,TypeVoieImmeuble,NomVoieImmeuble,CodePostalImmeuble,CommuneImmeuble,CoordonneeImmeubleX,CoordonneeImmeubleY,Label
12120_0288_00271,271,,rue,du Ségala,12310,Laissac-Sévérac l'Église,687703.5,6363053.12,IMB/12052/X/010X,15,,rue,du 19 Mars 1962,12700,Capdenac-Gare,627658.436,6385547.679,0
12120_0283_00175,175,,rue,du Portalet,12310,Laissac-Sévérac l'Église,687753.51,6362910.49,IMB/12120/X/00P6,175,,rue,du Portalet,12310,Laissac-Sévérac l'Église,687743.9192,6362901.743,1
12120_0283_00105,105,,rue,du Portalet,12310,Laissac-Sévérac l'Église,687776.99,6362897.78,IMB/12120/X/00P5,105,,rue,du Portalet,12310,Laissac-Sévérac l'Église,687777.9213,6362910.737,1
12307_0079_01316,1316,,route,de la Loubiere,12410,Curan,687836.8,6345263.79,IMB/12052/X/01GR,16,,rue,Paul Bert,12700,Capdenac-Gare,627078.9518,6386483.787,0
12119_0392_00017,17,,rue,Val d’Aubrac,12210,Laguiole,688037.41,6398032.73,IMB/12119/X/00M0,17,,rue,Val d'Aubrac,12210,Laguiole,688027.4918,6398024.333,1
12119_a010_00006,6,,residence,du Clos,12210,Laguiole,688139.49,6398119.18,IMB/12203/X/00A4,8,,rue,Saint-Privât,12250,Roquefort-sur-Soulzon,696801.0754,6319367.625,0
12223_5in80c_00015,15,,rue,du Moulin de Vedrines,12420,Argences en Aubrac,688284.27,6411335.4,IMB/12189/X/004O,1474,,route,de Peyrou,12240,Pradinas,642591.6909,6347353.396,0
12307_0130_00042,42,,place,du Vioulou,12410,Curan,688370.92,6344634.62,IMB/12252/X/0055,1079,,route,de Maillergues,12260,Salles-Courbatiès,626280.0161,6376355.395,0
12061_wahds3_00012,12,,Route,de Mandailles,12500,Castelnau-de-Mandailles,688550.22,6379174.56,IMB/12062/X/0029,2410,,Route,de Bouloc,12620,Castelnau-Pégayrols,693585.4606,6339855.155,0
12061_wahds3_00024,24,,Route,de Mandailles,12500,Castelnau-de-Mandailles,688562.37,6379166.87,IMB/12062/X/002A,1878,,Route,de Bouloc,12620,Castelnau-Pégayrols,694115.0772,6339859.872,0
12061_wahds3_00032,32,,Route,de Mandailles,12500,Castelnau-de-Mandailles,688571.75,6379170.41,IMB/12062/X/002B,1874,,Route,de Bouloc,12620,Castelnau-Pégayrols,694141.6671,6339863.044,0
12061_wahds3_00040,40,,Route,de Mandailles,12500,Castelnau-de-Mandailles,688576.98,6379162.29,IMB/12062/X/002C,1873,,Route,de Bouloc,12620,Castelnau-Pégayrols,694070.4466,6339826.032,0
12061_wahds3_00050,50,,Route,de Mandailles,12500,Castelnau-de-Mandailles,688587.39,6379159.94,IMB/12062/X/002D,555,,Route,de Bouloc,12620,Castelnau-Pégayrols,693943.5043,6340327.389,0
12061_wahds3_00088,88,,Route,de Mandailles,12500,Castelnau-de-Mandailles,688622.98,6379150.21,IMB/12062/X/002G,1061,,Route,de Galinouse,12620,Castelnau-Pégayrols,691385.6197,6338395.063,0
12061_wahds3_00104,104,,Route,de Mandailles,12500,Castelnau-de-Mandailles,688638.55,6379142.41,IMB/12062/X/002H,931,,Route,de Galinouse,12620,Castelnau-Pégayrols,691227.8339,6338381.448,0
12266_o1rv7w_05078,5078,,route,du Haut Lévézou,12290,Ségur,689052.18,6349142.03,IMB/12266/X/00BH,5078,,route,du Haut Lévézou,12290,Ségur,687695.9753,6349129.452,1
12208_0373_00007,7,,rue,Chantefriboule,12400,Saint-Affrique,689659.41,6317761.47,IMB/12208/X/01RS,7,,rue,Chantefriboule,12400,St-Affrique,689648.4405,6317754.569,1
12208_0191_00038,38,,rue,Georges Brassens,12400,Saint-Affrique,689779.22,6318047.73,IMB/12268/X/004V,45,,place,Saint-Martin,12320,Sénergues,659174.135,6389687.616,0
12208_0194_00016,16,,rue,Jacques Brel,12400,Saint-Affrique,689785.62,6318132.06,IMB/12120/X/00O4,8,,rue,du Pendelys,12310,Laissac-Sévérac l'Église,685533.9387,6364614.731,0
12208_0191_00001,1,,rue,Georges Brassens,12400,Saint-Affrique,689823.57,6318073.11,IMB/12301/X/0003,16,,lotissement,la Marelle,12260,Villeneuve,623456.5024,6371306.514,0
12061_fiqhs9_00013,13,,chemin,de la Calade,12500,Castelnau-de-Mandailles,689965.17,6384396.37,IMB/12053/X/003D,813,,route,de Graves,12260,La Capelle-Balaguier,614765.6268,6370814.312,0
12296_0095_00019,19,,place,de l’Horloge,12490,Viala-du-Tarn,690174.25,6330334.8,IMB/12300/X/00NZ,14,,avenue,de Fondies,12200,Villefranche-de-Rouergue,622486.2683,6361355.604,0
12208_1557_00002,2,,boulevard,de la Résistance,12400,Saint-Affrique,690181.66,6317796.53,IMB/12208/X/00H3,2,,boulevard,de la Résidence,12400,St-Affrique,691548.8344,6317095.244,1
12044_0020_00027,27,,rue,du Barry,12360,Camarès,690239.3,6302858.99,IMB/12056/X/00LL,344,,avenue,de la Gare,12160,Baraqueville,654424.678,6352796.265,0
12044_0100_00004,4,,avenue,de Brusque,12360,Camarès,690268.1,6302385.11,IMB/12044/X/0010,4,,avenue,de Brusque,12360,Camarès,690255.0731,6302384.795,1
12044_0216_00013,13,,rue,des Genêts,12360,Camarès,690300.51,6303329.39,IMB/12300/X/07D1,52,b,route,de la Baume,12200,Villefranche-de-Rouergue,623939.8365,6361313.888,0
12044_0216_00015,15,,rue,des Genêts,12360,Camarès,690314.54,6303346.6,IMB/12044/X/00FO,15,,rue,des Genêts,12360,Camarès,690310.0719,6303358.833,1
12044_0216_00021,21,,rue,des Genêts,12360,Camarès,690363.95,6303408.97,IMB/12300/X/03OV,28,,rue,Sainte-Émilie de Rôdât,12200,Villefranche-de-Rouergue,622884.8394,6361616.384,0
12208_0345_00028,28,,avenue,des Cazes,12400,Saint-Affrique,690373.1,6317961.25,IMB/12208/X/0050,28,,avenue,des Cazes,12400,St-Affrique,690368.6602,6317973.5,1
12044_0216_00003,3,,rue,des Genêts,12360,Camarès,690388.22,6303289.7,IMB/12044/X/00FI,3,,rue,des Genêts,12360,Camarès,690396.3147,6303279.638,1
12044_0290_00008,8,,rue,Jean Maroger,12360,Camarès,690388.98,6302196.9,IMB/12277/X/00A2,124,,chemin,des Montagnes,12600,Taussac,672091.9624,6412933.165,0
12208_0854_00003,3,,rue,Jean Moulin,12400,Saint-Affrique,690435.73,6317657.36,IMB/12208/X/02I1,3,,rue,Jean Moulin,12400,St-Affrique,690441.0495,6317645.495,1
12061_07jucp_00003,3,,Chemin,du Moulin,12500,Castelnau-de-Mandailles,690522.76,6378489.55,IMB/12062/X/00I0,17,,Rue,des Moulins,12620,Castelnau-Pégayrols,694608.6606,6336779.622,0
12061_07jucp_00002,2,,Chemin,du Moulin,12500,Castelnau-de-Mandailles,690523.4,6378494.1,IMB/12062/X/005J,25,,Rue,des Moulins,12620,Castelnau-Pégayrols,694611.7308,6336787.119,0
12061_07jucp_00001,1,,Chemin,du Moulin,12500,Castelnau-de-Mandailles,690543.3,6378511.96,IMB/12062/X/005I,14,,Rue,des Moulins,12620,Castelnau-Pégayrols,694629.6002,6336789.186,0
12177_bypuyl_00123,123,,route,de la Combette,12310,Palmas d'Aveyron,690593.01,6368326.47,IMB/12300/X/016Z,14,,avenue,Vincent Cibiel,12200,Villefranche-de-Rouergue,622872.9956,6362173.901,0
12061_ymyzhs_00010,10,,Rue,Lou Calat,12500,Castelnau-de-Mandailles,690692.56,6378813.44,IMB/12061/X/0038,10,,Rue,lou Calat,12500,Castelnau-de-Mandailles,690688.8587,6378819.451,1
12061_ymyzhs_00006,6,,Rue,Lou Calat,12500,Castelnau-de-Mandailles,690716.55,6378856.61,IMB/12061/X/003B,6,,Rue,lou Calat,12500,Castelnau-de-Mandailles,690688.5705,6378864.689,1
12061_ymyzhs_00011,11,,Rue,Lou Calat,12500,Castelnau-de-Mandailles,690718.95,6378814.95,IMB/12061/X/003K,11,,Rue,lou Calat,12500,Castelnau-de-Mandailles,690718.0214,6378811.293,1
12061_ymyzhs_00008,8,,Rue,Lou Calat,12500,Castelnau-de-Mandailles,690722.88,6378835.94,IMB/12061/X/0039,8,,Rue,lou Calat,12500,Castelnau-de-Mandailles,690697.5643,6378832.985,1
12061_ymyzhs_00009,9,,Rue,Lou Calat,12500,Castelnau-de-Mandailles,690741.17,6378839.69,IMB/12061/X/003U,9,,Rue,lou Calat,12500,Castelnau-de-Mandailles,690739.2701,6378838.24,1
12061_ymyzhs_00007,7,,Rue,Lou Calat,12500,Castelnau-de-Mandailles,690743.81,6378853.24,IMB/12061/X/003W,7,,Rue,lou Calat,12500,Castelnau-de-Mandailles,690745.4251,6378850.484,1
12061_ymyzhs_00005,5,,Rue,Lou Calat,12500,Castelnau-de-Mandailles,690748.51,6378858.46,IMB/12061/X/003V,5,,Rue,lou Calat,12500,Castelnau-de-Mandailles,690750.7485,6378845.574,1
12061_ymyzhs_00003,3,,Rue,Lou Calat,12500,Castelnau-de-Mandailles,690752.01,6378863.56,IMB/12061/X/003X,3,,Rue,lou Calat,12500,Castelnau-de-Mandailles,690760.4937,6378866.291,1
12061_wahds3_00002,2,,Route,de Mandailles,12500,Castelnau-de-Mandailles,690756.89,6378884.22,IMB/12062/X/0028,2546,,Route,de Bouloc,12620,Castelnau-Pégayrols,693469.2538,6339721.939,0
12061_ymyzhs_00001,1,,Rue,Lou Calat,12500,Castelnau-de-Mandailles,690773.6,6378892.52,IMB/12061/X/003Z,1,,Rue,lou Calat,12500,Castelnau-de-Mandailles,690775.7679,6378889.899,1
12044_0100_00044,44,,avenue,de Brusque,12360,Camarès,690774.14,6301469.8,IMB/12300/X/03MR,18,,rue,Robert Maurel,12200,Villefranche-de-Rouergue,622072.4687,6362246.59,0
12061_wahds3_03742,3742,,route,de Mandailles,12500,Castelnau-de-Mandailles,690803.2,6378913.81,IMB/12044/X/000Y,3,,avenue,de Brusque,12360,Camarès,690287.0907,6302377.762,0
12208_0880_00005,5,,rue,Kléber,12400,Saint-Affrique,690810.19,6317676.25,IMB/12208/X/02IW,5,,rue,Kléber,12400,St-Affrique,690816.995,6317687.305,1
12061_wahds3_03768,3768,,route,de Mandailles,12500,Castelnau-de-Mandailles,690820.4,6378931.44,IMB/12036/X/001Y,30,,rue,de la Moulière,12600,Brommat,678883.1141,6417576.957,0
12208_0840_00014,14,,rue,Jean-Jacques Rousseau,12400,Saint-Affrique,690828.13,6317587.89,IMB/12208/X/02HQ,14,,rue,Jean Jacques Rousseau,12400,St-Affrique,690835.5301,6317598.576,1
12061_c6ocbt_00971,971,,route,de Cayrac,12500,Castelnau-de-Mandailles,690919.76,6382061.52,IMB/12061/X/00N6,971,,route,de Cayrac,12500,Castelnau-de-Mandailles,690925.5242,6382049.909,1
12208_1540_00034,34,,boulevard,de la République,12400,Saint-Affrique,691063.99,6317614.44,IMB/12111/X/003F,14,,place,du Bout du Lieu,12390,Goutrens,649766.8429,6371971.899,0
12107_718v88_00085,85,,impasse,du Four,12310,Gaillac-d'Aveyron,691169.17,6363960.8,IMB/12107/X/000I,85,,impasse,du Four,12310,Gaillac-d'Aveyron,691164.2068,6363972.768,1
12208_0425_00673,673,,route,de Couat,12400,Saint-Affrique,691276.55,6316051.2,IMB/12208/X/01L1,673,,route,de Couat,12400,St-Affrique,691287.7188,6316044.543,1
12107_95f85f_00302,302,,rue,Principale,12310,Gaillac-d'Aveyron,691297.28,6364121.82,IMB/12107/X/001J,302,,rue,Principale,12310,Gaillac-d'Aveyron,691308.2795,6364128.698,1
12208_0659_00001,1,,rue,de la Gare,12400,Saint-Affrique,691313.52,6317310.86,IMB/12021/X/00D7,1,,moulin,Blanc,12240,Le Bas Ségala,634549.1479,6352895.711,0
12208_1564_00008,8,,rue,des Rives,12400,Saint-Affrique,691400.75,6316760.83,IMB/12089/X/000M,13,,avenue,Cabrol,12300,Decazeville,640655.6794,6384775.093,0
12208_1765_00012,12,,impasse,de la Sorgues,12400,Saint-Affrique,691402.68,6316647.49,IMB/12225/X/0089,4,,place,du Bouscaillou,12100,St-Georges-de-Luzençon,698649.9399,6329561.741,0
12208_0780_00451,451,,avenue,Hippolyte Barascud,12400,Saint-Affrique,691405.66,6318075.21,IMB/12208/X/009G,451,,avenue,Hippolyte Barascud,12400,St-Affrique,691403.8076,6318088.062,1
12208_0454_00172,172,,chemin,de la Croix Sainte Anne,12400,Saint-Affrique,691418.8,6316099.34,IMB/12208/X/00QM,172,,chemin,de la Croix Sainte-Anne,12400,St-Affrique,691409.7076,6316090.037,1
12208_1555_00002,2,,boulevard,de la Résidence,12400,Saint-Affrique,691543.93,6317098.32,IMB/12208/X/00H7,2,,boulevard,de la Résistance,12400,St-Affrique,690207.2413,6317812.966,1
12208_0391_00523,523,,chemin,des Combes,12400,Saint-Affrique,691543.98,6317673.45,IMB/12048/X/000R,41,,place,Saint-Géraud,12460,Campouriez,666635.7945,6396942.704,0
12208_0110_00016,16,,rue,Basile Gavalda,12400,Saint-Affrique,691575.49,6317346.07,IMB/12203/X/003Z,6,,impasse,des Aumets,12250,Roquefort-sur-Soulzon,696756.1592,6318823.49,0
12208_0475_00012,12,,rue,du Docteur Caussat,12400,Saint-Affrique,691592.03,6316568.68,IMB/12208/X/025W,12,,rue,du Docteur Caussat,12400,St-Affrique,691582.1602,6316577.184,1
12044_wtkmtf_00285,285,,chemin,de Rodières,12360,Camarès,691655.75,6300527.35,IMB/12056/X/01PX,48,,place,Monseigneur Séguy,12160,Baraqueville,659559.8408,6357571.444,0
12208_1344_00014,14,,voie,de la Passerelle,12400,Saint-Affrique,691708.82,6316488.41,IMB/12208/X/005Z,14,,voie,de la Passerelle,12400,St-Affrique,690776.0474,6317898.101,1
12244_0105_00005,5,,rue,du Lévèjac,12490,Saint-Rome-de-Tarn,691897.64,6327649.98,IMB/12043/X/00DB,64,,impasse,du Puits,12450,Calmont,661900.2416,6353062.826,0
12208_1301_00028,28,,impasse,du Moulin de Madame,12400,Saint-Affrique,691983.73,6316449.17,IMB/12052/X/01OS,35,,rue,Voltaire,12700,Capdenac-Gare,627003.3125,6385857.472,0
12244_0174_00005,5,,rue,de Prat de Barres,12490,Saint-Rome-de-Tarn,692075.2,6327437.2,IMB/12083/X/00HE,70,,rue,Jules Guesde,12110,Cransac,641971.2562,6381189.664,0
12061_4qpf5p_00078,78,,chemin,de Roumegous,12500,Castelnau-de-Mandailles,692269.14,6379549.9,IMB/12037/X/000X,8,,avenue,de Saint-Affrique,12480,Broquiès,675718.26,6322966.691,0
12244_0198_00635,635,,avenue,Saint-Ferréols,12490,Saint-Rome-de-Tarn,692277.45,6327353.39,IMB/12244/X/006E,635,,avenue,Saint-Ferreols,12490,St-Rome-de-Tarn,692290.1702,6327350.761,1
12124_ygi9mm_04774,4774,,route,de Saint Saby,12500,Lassouts,692311.94,6376986.13,IMB/12299/X/00D7,7,,rue,des Pénitents Blancs,12430,Villefranche-de-Panat,676572.6993,6331233.241,0
12244_0062_00048,48,,rue,des Cyprés,12490,Saint-Rome-de-Tarn,692323.09,6327316.34,IMB/12244/X/006L,48,,rue,des Cyprès,12490,St-Rome-de-Tarn,692320.3223,6327303.675,1
12244_0183_00030,30,,impasse,du Relais,12490,Saint-Rome-de-Tarn,692424.77,6327235,IMB/12244/X/00EX,30,,impasse,du Relais,12490,St-Rome-de-Tarn,692425.3871,6327222.061,1
12062_bkl7xu_00376,376,,route,du sahut,12620,Castelnau-Pégayrols,692427.55,6337372.59,IMB/12094/X/00FQ,11,,impasse,du Château,12140,Entraygues-sur-Truyère,665424.7488,6394011.838,0
12244_a094_00002,2,,lotissement,Saint Ferréols,12490,Saint-Rome-de-Tarn,692472.71,6327109.94,IMB/12244/X/00FL,2,,lotissement,Saint-Ferreols,12490,St-Rome-de-Tarn,692483.7193,6327116.736,1
12107_to9hjq_00009,9,,place,de l’Ancien Four,12310,Gaillac-d'Aveyron,692481.38,6361938.13,IMB/12107/X/006N,9,,place,de l'Ancien Four,12310,Gaillac-d'Aveyron,692487.7584,6361926.809,1
12244_a094_00004,4,,lotissement,Saint Ferréols,12490,Saint-Rome-de-Tarn,692506.89,6327143.57,IMB/12244/X/00F4,4,,lotissement,Saint-Ferreols,12490,St-Rome-de-Tarn,692496.892,6327135.246,1
12303_0066_00193,193,,rue,de la Gardette,12310,Vimenet,693928.2,6366991.51,IMB/12303/X/003S,193,,rue,de la Gardette,12310,Vimenet,693920.8585,6366980.871,1
12303_0044_00012,12,,place,du Cayre,12310,Vimenet,694205.54,6366598.66,IMB/12303/X/001N,12,,place,du Cayre,12310,Vimenet,694216.0963,6366606.23,1
12107_0nnxsl_00002,2,,rue,de la Voie Ferree,12310,Gaillac-d'Aveyron,694208.91,6361859.31,IMB/12107/X/003I,2,,rue,de la Voie Ferrée,12310,Gaillac-d'Aveyron,694214.3874,6361871.058,1
12039_jqn8vi_00126,126,,chemin,de la barraque,12360,Brusque,694246.36,6295951.5,IMB/12061/X/0075,107,,route,de Castelnau,12500,Castelnau-de-Mandailles,688658.3447,6379196.507,0
12009_uf4vb6_00008,8,,sentier,des Cretes,12360,Arnac-sur-Dourdou,694327.56,6291898.08,IMB/12009/X/002O,8,,sentier,des Crêtes,12360,Arnac-sur-Dourdou,694327.557,6291911.003,1
12062_mxokdp_00065,65,,lotissement,le chant du sol,12620,Castelnau-Pégayrols,694356.86,6336717.06,IMB/12298/X/003N,2,,lieu dit,le Garric,12580,Villecomtal,666979.2433,6381758.514,0
12303_0092_00011,11,,rue,de la Pierre Levee,12310,Vimenet,694357.38,6366638.07,IMB/12303/X/0047,11,,rue,de la Pierre Levée,12310,Vimenet,694357.9342,6366651.029,1
12303_0092_00079,79,,rue,de la Pierre Levee,12310,Vimenet,694423.79,6366618.91,IMB/12044/X/006W,23,,,Grand Rue,12360,Camarès,690189.9461,6302608.353,0
12107_onn5tr_00024,24,,impasse,des Porches,12310,Gaillac-d'Aveyron,694437.79,6361821.22,IMB/12107/X/00B4,24,,impasse,des Porches,12310,Gaillac-d'Aveyron,694447.2313,6361830.114,1
12039_4e9m91_00426,426,,chemin,de viales,12360,Brusque,694527.42,6297984,IMB/12039/X/008T,426,,chemin,de Viales,12360,Brusque,694516.1674,6297977.423,1
12062_nrr6d1_01579,1579,,route,de rouviac,12620,Castelnau-Pégayrols,694615.94,6338548.94,IMB/12056/X/00Q5,222,,rue,des Cazalets,12160,Baraqueville,654088.1385,6352506.614,0
12187_kwhzek_01293,1293,,route,du Serre,12470,Prades-d'Aubrac,694709.81,6382125.05,IMB/12187/X/002Q,1293,,route,du Serre,12470,Prades-d'Aubrac,694699.357,6382117.386,1
12062_j4e79s_02697,2697,,route,de roquetaillaide,12620,Castelnau-Pégayrols,694779.5,6335205.56,IMB/12255/X/00CQ,2139,,route,des Lacs,12120,Salmiech,670625.4002,6346697.085,0
12187_cynfd3_00004,4,,rue,de la Calade,12470,Prades-d'Aubrac,694964.76,6381529.99,IMB/12224/X/00GE,11,,place,du Général de Gaulle,12130,St-Geniez-d'Olt-et-d'Aubrac,697986.4007,6373942.572,0
12187_tukoxw_00004,4,,place,Saint Laurent,12470,Prades-d'Aubrac,695184.2,6381612.13,IMB/12187/X/003K,4,,place,Saint-Laurent,12470,Prades-d'Aubrac,695187.8841,6381624.553,1
12039_m1ytm2_00080,80,,impasse,des jardins,12360,Brusque,695205.38,6299077.38,IMB/12286/X/00BA,11,,rue,des Condamines,12400,Vabres-l'Abbaye,686463.0253,6316104.32,0
12009_xge3xi_01745,1745,,route,de Brusque,12360,Arnac-sur-Dourdou,695625,6292126.21,IMB/12056/X/00JJ,243,,rue,des Cazalets,12160,Baraqueville,654117.161,6352534.142,0
12039_0048_00135,135,,chemin,de la Dent de Saint-Jean,12360,Brusque,695894.63,6296345.61,IMB/12039/X/0092,135,,chemin,de la Dent de Saint-Jean,12360,Brusque,695894.7464,6296358.621,1
12039_0093_00325,325,,avenue,du Midi,12360,Brusque,695962.28,6296725.07,IMB/12194/X/00C3,77,,place,du Castel,12800,Quins,647196.3358,6349766.787,0
12294_0028_00008,8,,Rue,du Château,12780,Vézins-de-Lévézou,696185.33,6353366.02,IMB/12294/X/009I,3,,Rue,du Château,12780,Vézins-de-Lévézou,696208.8182,6353321.756,0
12294_0028_00007,7,,Rue,du Château,12780,Vézins-de-Lévézou,696198.88,6353337.35,IMB/12294/X/009H,1,,Rue,du Château,12780,Vézins-de-Lévézou,696212.8199,6353311.762,0
12294_0028_00006,6,,Rue,du Château,12780,Vézins-de-Lévézou,696199.52,6353341.35,IMB/12294/X/009G,0,,Rue,du Château,12780,Vézins-de-Lévézou,696162.8107,6353368.758,0
12039_fzphpr_02455,2455,,chemin,de Moulergues,12360,Brusque,696407.39,6297752.07,IMB/12039/X/002E,2455,,chemin,de Moulergues,12360,Brusque,696395.0512,6297747.917,1
12224_lxqsfe_00005,5,,Chateau,de la Falque,12130,Saint Geniez d'Olt et d'Aubrac,696722.73,6373747.02,IMB/12224/X/005L,5,,Château,de la Falque,12130,St-Geniez-d'Olt-et-d'Aubrac,696722.7305,6373746.948,1
12187_bbmcbr_04192,4192,,route,des Crouzets,12470,Prades-d'Aubrac,696754.32,6381297.32,IMB/12056/X/00OU,194,,rue,du Vergnol,12160,Baraqueville,655554.4704,6351191.938,0
12224_lxqsfe_00003,3,,Chateau,de la Falque,12130,Saint Geniez d'Olt et d'Aubrac,696797.74,6373884.95,IMB/12224/X/005J,3,,Château,de la Falque,12130,St-Geniez-d'Olt-et-d'Aubrac,696797.7399,6373884.77,1
12224_lxqsfe_00001,1,,Chateau,de la Falque,12130,Saint Geniez d'Olt et d'Aubrac,696808.74,6373933.04,IMB/12224/X/005M,1,,Château,de la Falque,12130,St-Geniez-d'Olt-et-d'Aubrac,696808.7443,6373932.78,1
12224_lxqsfe_00014,14,,Chateau,de la Falque,12130,Saint Geniez d'Olt et d'Aubrac,696826.33,6373629.55,IMB/12224/X/005K,14,,Château,de la Falque,12130,St-Geniez-d'Olt-et-d'Aubrac,696826.2969,6373629.4,1
12224_lxqsfe_00006,6,,Chateau,de la Falque,12130,Saint Geniez d'Olt et d'Aubrac,696857.47,6373857.04,IMB/12224/X/005I,6,,Château,de la Falque,12130,St-Geniez-d'Olt-et-d'Aubrac,696857.4178,6373857.094,1
12224_lxqsfe_00004,4,,Chateau,de la Falque,12130,Saint Geniez d'Olt et d'Aubrac,696859.47,6373884.03,IMB/12224/X/005H,4,,Château,de la Falque,12130,St-Geniez-d'Olt-et-d'Aubrac,696859.4212,6373883.8,1
12203_0122_00011,11,,rue,Robert Migairou,12250,Roquefort-sur-Soulzon,696926.48,6318820.48,IMB/12136/X/00JX,1,,impasse,des Cerisiers,12350,Maleville,625710.3295,6367198.256,0
12203_0122_00013,13,,rue,Robert Migairou,12250,Roquefort-sur-Soulzon,696953.03,6318793.69,IMB/12119/X/00FM,11,,rue,de la Violette,12210,Laguiole,687856.7671,6398432.379,0
12187_k3byb2_00498,498,,route,du Monteil,12470,Prades-d'Aubrac,696977.27,6382916.68,IMB/12032/X/0013,769,,route,de Cussan,12160,Boussac,650707.5533,6357101.554,0
12239_0034_00003,3,,impasse,de l’Etoile,12130,Saint-Martin-de-Lenne,697133.53,6370729.47,IMB/12239/X/00GJ,3,,impasse,de l'Étoile,12130,St-Martin-de-Lenne,697123.3297,6370737.436,1
12239_0111_00017,17,,rue,Tour de Ronde,12130,Saint-Martin-de-Lenne,697138.19,6370140.48,IMB/12239/X/00EH,17,,rue,Tour de Ronde,12130,St-Martin-de-Lenne,697137.707,6370153.42,1
12239_0117_00014,14,,route,des Vignes,12130,Saint-Martin-de-Lenne,697378.03,6370891.22,IMB/12033/X/01H3,6,,rue,Eugène Vieillescazes,12340,Bozouls,678288.5613,6374514.581,0
12224_0680_00001,1,,rue,de la Salle,12130,Saint Geniez d'Olt et d'Aubrac,697421.87,6373958.31,IMB/12169/X/00AG,19,,avenue,de Sauveterre de Rouergue,12800,Naucelle,646991.8613,6345203.937,0
12224_0040_00130,130,,rue,d'Auronne,12130,Saint Geniez d'Olt et d'Aubrac,697444.97,6373659.37,IMB/12224/X/00MB,130,,rue,d'Auronne,12130,St-Geniez-d'Olt-et-d'Aubrac,697438.4633,6373670.593,1
12224_0405_00020,20,,rue,des Planhes,12130,Saint Geniez d'Olt et d'Aubrac,697524.9,6374389.73,IMB/12224/X/00SV,20,,rue,des Planhes,12130,St-Geniez-d'Olt-et-d'Aubrac,697537.6222,6374387.033,1
12224_0540_00006,6,,rue,de la Rivière,12130,Saint Geniez d'Olt et d'Aubrac,697680.16,6374149.83,IMB/12224/X/00P3,6,,rue,de la Rivière,12130,St-Geniez-d'Olt-et-d'Aubrac,697671.1512,6374140.568,1
12224_0220_00021,21,,rue,de l'Hotêl de Ville,12130,Saint Geniez d'Olt et d'Aubrac,697882.91,6374080.22,IMB/12224/X/00ME,21,,rue,de l'Hôtel de Ville,12130,St-Geniez-d'Olt-et-d'Aubrac,697893.8623,6374087.221,1
12224_0682_00012,12,,rue,Sannié,12130,Saint Geniez d'Olt et d'Aubrac,698230.33,6374137.33,IMB/12001/X/007N,5,,impasse,Emma Calvé,12630,Agen-d'Aveyron,673928.4297,6362202.59,0
12225_0115_00008,8,,place,du Lèvezou,12100,Saint-Georges-de-Luzençon,698412.97,6329420.5,IMB/12225/X/008J,8,,place,du Lévézou,12100,St-Georges-de-Luzençon,698403.7941,6329429.583,1
12225_0025_00004,4,,rue,des Assalisses,12100,Saint-Georges-de-Luzençon,698512.8,6329420.04,IMB/12120/X/003B,688,,avenue,de Séverac,12310,Laissac-Sévérac l'Église,686538.9301,6364241.737,0
12225_0025_00015,15,,rue,des Assalisses,12100,Saint-Georges-de-Luzençon,698551.11,6329500.25,IMB/12225/X/00E7,15,,rue,des Assalisses,12100,St-Georges-de-Luzençon,698542.6022,6329510.01,1
12225_0187_00015,15,,rue,du Terrefort,12100,Saint-Georges-de-Luzençon,698634.62,6329987.33,IMB/12232/X/003H,41,,route,de Gauty,12250,St-Jean-et-St-Paul,700203.7362,6314265.369,0
12225_0187_00014,14,,rue,du Terrefort,12100,Saint-Georges-de-Luzençon,698698.07,6329994.2,IMB/12015/X/003C,1723,,route,des Salettes,12120,Auriac-Lagast,666843.8547,6337668.378,0
12225_0170_00001_bis,1,b,avenue,du Pre de Vabre,12100,Saint-Georges-de-Luzençon,698755.16,6329443.43,IMB/12221/X/0021,195,,route,des Hermies Hautes,12320,St-Félix-de-Lunel,662548.9796,6384191.611,0
12225_0170_00009,9,,avenue,du Pre de Vabre,12100,Saint-Georges-de-Luzençon,698788.01,6329455.09,IMB/12089/X/002E,46,,avenue,de Fareyres,12300,Decazeville,641200.2952,6385732.087,0
12225_0130_00002,2,,chemin,des Mines,12100,Saint-Georges-de-Luzençon,698940.41,6329106.96,IMB/12094/X/00JF,1,,rue,du Moulin,12140,Entraygues-sur-Truyère,665422.3032,6394160.615,0
12225_0130_00003,3,,chemin,des Mines,12100,Saint-Georges-de-Luzençon,698952.99,6329099.84,IMB/12057/X/000K,2,,rue,de la Côte Vieille,12120,Cassagnes-Bégonhès,662343.0879,6341300.824,0
12225_0130_00005,5,,chemin,des Mines,12100,Saint-Georges-de-Luzençon,698959.31,6329098.07,IMB/12168/X/00JP,25,,rue,du Faubourg Haut,12230,Nant,723974.7114,6324924.114,0
12225_0130_00006,6,,chemin,des Mines,12100,Saint-Georges-de-Luzençon,698979.1,6329089.84,IMB/12198/X/01K0,2,,hameau,le Garric,12240,Rieupeyroux,637161.3316,6352165.612,0
